"Measure code","SEX","YES_NO","COUNTRY_REGION","YEAR","VALUE"
"HFA_639","MALE","","NLD","2014","12.38000011"
"HFA_639","MALE","","NLD","2015","11.32900047"
"HFA_639","MALE","","NLD","2016","11.38599968"
"HFA_639","MALE","","NLD","2017","8.97900009"
"HFA_639","MALE","","NLD","2018","7.55200005"
"HFA_639","MALE","","NLD","2019","7.29300022"
"HFA_639","MALE","","NOR","1991","13.33100033"
"HFA_639","MALE","","NOR","1992","14.81400013"
"HFA_639","MALE","","NOR","1993","14.36600018"
"HFA_639","MALE","","NOR","1994","12.96399975"
"HFA_639","MALE","","NOR","1995","19.52599907"
"HFA_639","MALE","","NOR","1996","14.68000031"
"HFA_639","MALE","","NOR","1997","14.75699997"
"HFA_639","MALE","","NOR","1998","12.14500046"
"HFA_639","MALE","","NOR","1999","12.64400005"
"HFA_639","MALE","","NOR","2000","10.65299988"
"HFA_639","MALE","","NOR","2001","12.07299995"
"HFA_639","MALE","","NOR","2002","13.51200008"
"HFA_639","MALE","","NOR","2003","12.16899967"
"HFA_639","MALE","","NOR","2004","13.73900032"
"HFA_639","MALE","","NOR","2005","12.05000019"
"HFA_639","MALE","","NOR","2006","8.81700039"
"HFA_639","MALE","","NOR","2007","8.17000008"
"HFA_639","MALE","","NOR","2008","8.29699993"
"HFA_639","MALE","","NOR","2009","10.43400002"
"HFA_639","MALE","","NOR","2010","10.96399975"
"HFA_639","MALE","","NOR","2011","9.57400036"
"HFA_639","MALE","","NOR","2012","9.89700031"
"HFA_639","MALE","","NOR","2013","10.64599991"
"HFA_639","MALE","","NOR","2014","9.05300045"
"HFA_639","MALE","","NOR","2015","11.11699963"
"HFA_639","MALE","","NOR","2016","12.89000034"
"HFA_639","MALE","","NOR","2017","11.59500027"
"HFA_639","MALE","","NOR","2018","11.22000027"
"HFA_639","MALE","","NOR","2019","11.73200035"
"HFA_639","MALE","","NORDIC","1991","11.49349733"
"HFA_639","MALE","","NORDIC","1992","16.94572075"
"HFA_639","MALE","","NORDIC","1993","22.11746451"
"HFA_639","MALE","","NORDIC","1994","20.7534733"
"HFA_639","MALE","","NORDIC","1995","21.74105725"
"HFA_639","MALE","","NORDIC","1996","21.77345457"
"HFA_639","MALE","","NORDIC","1997","19.70879465"
"HFA_639","MALE","","NORDIC","1998","17.52026347"
"HFA_639","MALE","","NORDIC","1999","16.70741813"
"HFA_639","MALE","","NORDIC","2000","13.45601625"
"HFA_639","MALE","","NORDIC","2001","14.24305074"
"HFA_639","MALE","","NORDIC","2002","15.76347882"
"HFA_639","MALE","","NORDIC","2003","16.45906315"
"HFA_639","MALE","","NORDIC","2004","17.92651146"
"HFA_639","MALE","","NORDIC","2005","16.6637119"
"HFA_639","MALE","","NORDIC","2006","15.133142"
"HFA_639","MALE","","NORDIC","2007","13.5821893"
"HFA_639","MALE","","NORDIC","2008","14.02131495"
"HFA_639","MALE","","NORDIC","2009","19.71232647"
"HFA_639","MALE","","NORDIC","2010","20.2120452"
"HFA_639","MALE","","NORDIC","2011","18.48144729"
"HFA_639","MALE","","NORDIC","2012","18.55133035"
"HFA_639","MALE","","NORDIC","2013","19.06445758"
"HFA_639","MALE","","NORDIC","2014","18.37078032"
"HFA_639","MALE","","NORDIC","2015","17.70292418"
"HFA_639","MALE","","NORDIC","2016","17.35039726"
"HFA_639","MALE","","POL","1991","25.82900047"
"HFA_639","MALE","","POL","1992","25.35700035"
"HFA_639","MALE","","POL","1993","27.38299942"
"HFA_639","MALE","","POL","1994","30.00300026"
"HFA_639","MALE","","POL","1995","28.3560009"
"HFA_639","MALE","","POL","1996","25.74900055"
"HFA_639","MALE","","POL","1997","19.85700035"
"HFA_639","MALE","","POL","1998","19.18499947"
"HFA_639","MALE","","POL","1999","27.35700035"
"HFA_639","MALE","","POL","2000","33.64099884"
"HFA_639","MALE","","POL","2001","37.37099838"
"HFA_639","MALE","","POL","2002","40.26399994"
"HFA_639","MALE","","POL","2003","39.86100006"
"HFA_639","MALE","","POL","2004","38.5909996"
"HFA_639","MALE","","POL","2005","35.45999908"
"HFA_639","MALE","","POL","2006","28.14800072"
"HFA_639","MALE","","POL","2007","19.86899948"
"HFA_639","MALE","","POL","2008","15.14900017"
"HFA_639","MALE","","POL","2009","20"
"HFA_639","MALE","","POL","2010","22.37700081"
"HFA_639","MALE","","POL","2011","23.5720005"
"HFA_639","MALE","","POL","2012","24.00399971"
"HFA_639","MALE","","POL","2013","25.27000046"
"HFA_639","MALE","","POL","2014","22.59399986"
"HFA_639","MALE","","POL","2015","20.57299995"
"HFA_639","MALE","","POL","2016","17.36599922"
"HFA_639","MALE","","POL","2017","14.52299976"
"HFA_639","MALE","","POL","2018","11.56999969"
"HFA_639","MALE","","POL","2019","10.00300026"
"HFA_639","MALE","","PRT","1991","6.12599993"
"HFA_639","MALE","","PRT","1992","8.60099983"
"HFA_639","MALE","","PRT","1993","9.91600037"
"HFA_639","MALE","","PRT","1994","12.59599972"
"HFA_639","MALE","","PRT","1995","15.1619997"
"HFA_639","MALE","","PRT","1996","14.67700005"
"HFA_639","MALE","","PRT","1997","11.11600018"
"HFA_639","MALE","","PRT","1998","8.44299984"
"HFA_639","MALE","","PRT","1999","7.68400002"
"HFA_639","MALE","","PRT","2000","5.48799992"
"HFA_639","MALE","","PRT","2001","6.54799986"
"HFA_639","MALE","","PRT","2002","9.15299988"
"HFA_639","MALE","","PRT","2003","10.77600002"
"HFA_639","MALE","","PRT","2004","12.57400036"
"HFA_639","MALE","","PRT","2005","13.85700035"
"HFA_639","MALE","","PRT","2006","14.89900017"
"HFA_639","MALE","","PRT","2007","13.80000019"
"HFA_639","MALE","","PRT","2008","13.59200001"
"HFA_639","MALE","","PRT","2009","19.06599998"
"HFA_639","MALE","","PRT","2010","21.61899948"
"HFA_639","MALE","","PRT","2011","29.02099991"
"HFA_639","MALE","","PRT","2012","36.80899811"
"HFA_639","MALE","","PRT","2013","36.81900024"
"HFA_639","MALE","","PRT","2014","34.27099991"
"HFA_639","MALE","","PRT","2015","29.66600037"
"HFA_639","MALE","","PRT","2016","27.31900024"
"HFA_639","MALE","","PRT","2017","22.45299911"
"HFA_639","MALE","","PRT","2018","19.16500092"
"HFA_639","MALE","","PRT","2019","16.46999931"
"HFA_639","MALE","","ROU","1991","22.91600037"
"HFA_639","MALE","","ROU","1992","22.91200066"
"HFA_639","MALE","","ROU","1993","21.50099945"
"HFA_639","MALE","","ROU","1994","19.77499962"
"HFA_639","MALE","","ROU","1995","19.04400063"
"HFA_639","MALE","","ROU","1996","17.53300095"
"HFA_639","MALE","","ROU","1997","15.56000042"
"HFA_639","MALE","","ROU","1998","16.42300034"
"HFA_639","MALE","","ROU","1999","18.3579998"
"HFA_639","MALE","","ROU","2000","18.90299988"
"HFA_639","MALE","","ROU","2001","17.69000053"
"HFA_639","MALE","","ROU","2002","22.04400063"
"HFA_639","MALE","","ROU","2003","18.94799995"
"HFA_639","MALE","","ROU","2004","24.84000015"
"HFA_639","MALE","","ROU","2005","21.40299988"
"HFA_639","MALE","","ROU","2006","22.25"
"HFA_639","MALE","","ROU","2007","21.15099907"
"HFA_639","MALE","","ROU","2008","18.92399979"
"HFA_639","MALE","","ROU","2009","21.39100075"
"HFA_639","MALE","","ROU","2010","21.83699989"
"HFA_639","MALE","","ROU","2011","23.79899979"
"HFA_639","MALE","","ROU","2012","22.10199928"
"HFA_639","MALE","","ROU","2013","23.0510006"
"HFA_639","MALE","","ROU","2014","23.46800041"
"HFA_639","MALE","","ROU","2015","20.44199944"
"HFA_639","MALE","","ROU","2016","19.78000069"
"HFA_639","MALE","","ROU","2017","18.02300072"
"HFA_639","MALE","","ROU","2018","15.42399979"
"HFA_639","MALE","","ROU","2019","15.29399967"
"HFA_639","MALE","","RUS","1991","12.74199963"
"HFA_639","MALE","","RUS","1992","12.93500042"
"HFA_639","MALE","","RUS","1993","13.48400021"
"HFA_639","MALE","","RUS","1994","15.35999966"
"HFA_639","MALE","","RUS","1995","17.77000046"
"HFA_639","MALE","","RUS","1996","18.34600067"
"HFA_639","MALE","","RUS","1997","23.09799957"
"HFA_639","MALE","","RUS","1998","26.72100067"
"HFA_639","MALE","","RUS","1999","22.48900032"
"HFA_639","MALE","","RUS","2000","19.49500084"
"HFA_639","MALE","","RUS","2001","17.02599907"
"HFA_639","MALE","","RUS","2002","14.44799995"
"HFA_639","MALE","","RUS","2003","16.51099968"
"HFA_639","MALE","","RUS","2004","16.03100014"
"HFA_639","MALE","","RUS","2005","14.3760004"
"HFA_639","MALE","","RUS","2006","15.69499969"
"HFA_639","MALE","","RUS","2007","14.42399979"
"HFA_639","MALE","","RUS","2008","13.19400024"
"HFA_639","MALE","","RUS","2009","18.07999992"
"HFA_639","MALE","","RUS","2010","16.80200005"
"HFA_639","MALE","","RUS","2011","15.26299953"
"HFA_639","MALE","","RUS","2012","14.60400009"
"HFA_639","MALE","","RUS","2013","13.55799961"
"HFA_639","MALE","","RUS","2014","13.65799999"
"HFA_639","MALE","","RUS","2015","15.62800026"
"HFA_639","MALE","","RUS","2016","16.08600044"
"HFA_639","MALE","","RUS","2017","15.91699982"
"HFA_639","MALE","","RUS","2018","14.72500038"
"HFA_639","MALE","","RUS","2019","14.23499966"
"HFA_639","MALE","","SEEHN","1991","25.38820774"
"HFA_639","MALE","","SEEHN","1992","25.96518708"
"HFA_639","MALE","","SEEHN","1993","25.74759085"
"HFA_639","MALE","","SEEHN","1994","25.12252082"
"HFA_639","MALE","","SEEHN","1995","24.51743677"
"HFA_639","MALE","","SEEHN","1996","24.37655317"
"HFA_639","MALE","","SEEHN","1997","24.26555644"
"HFA_639","MALE","","SEEHN","1998","24.67435285"
"HFA_639","MALE","","SEEHN","1999","26.1884183"
"HFA_639","MALE","","SEEHN","2000","26.56336465"
"HFA_639","MALE","","SEEHN","2001","27.29336636"
"HFA_639","MALE","","SEEHN","2002","29.39040489"
"HFA_639","MALE","","SEEHN","2003","28.04109803"
"HFA_639","MALE","","SEEHN","2004","30.07325826"
"HFA_639","MALE","","SEEHN","2005","28.59387921"
"HFA_639","MALE","","SEEHN","2006","28.01444374"
"HFA_639","MALE","","SEEHN","2007","25.7013572"
"HFA_639","MALE","","SEEHN","2008","21.8791994"
"HFA_639","MALE","","SEEHN","2009","25.24160769"
"HFA_639","MALE","","SEEHN","2010","27.94578742"
"HFA_639","MALE","","SEEHN","2011","28.41885305"
"HFA_639","MALE","","SEEHN","2012","28.95045965"
"HFA_639","MALE","","SEEHN","2013","28.54110474"
"HFA_639","MALE","","SEEHN","2014","28.41061822"
"HFA_639","MALE","","SEEHN","2015","25.61808986"
"HFA_639","MALE","","SEEHN","2016","23.19250564"
"HFA_639","MALE","","SMALL","1991","16.80759766"
"HFA_639","MALE","","SMALL","1992","17.56017241"
"HFA_639","MALE","","SMALL","1993","18.27573862"
"HFA_639","MALE","","SMALL","1994","19.30353588"
"HFA_639","MALE","","SMALL","1995","19.12394052"
"HFA_639","MALE","","SMALL","1996","19.22936597"
"HFA_639","MALE","","SMALL","1997","18.78152575"
"HFA_639","MALE","","SMALL","1998","18.63269665"
"HFA_639","MALE","","SMALL","1999","18.74630736"
"HFA_639","MALE","","SMALL","2000","17.62894045"
"HFA_639","MALE","","SMALL","2001","18.75833486"
"HFA_639","MALE","","SMALL","2002","18.86958763"
"HFA_639","MALE","","SMALL","2003","20.25788343"
"HFA_639","MALE","","SMALL","2004","21.10995092"
"HFA_639","MALE","","SMALL","2005","20.74956061"
"HFA_639","MALE","","SMALL","2006","18.83042088"
"HFA_639","MALE","","SMALL","2007","16.47448182"
